,station_id,day,usage
5779,4381,8,7
5780,4381,9,7
5781,4381,10,6
5782,4381,11,8
5783,4381,12,10
5784,4381,13,1
5785,4381,14,7
5786,4381,15,11
5787,4381,16,8
5788,4381,17,11
5789,4381,18,17
5790,4381,19,13
5791,4381,20,2
5792,4381,21,8
5793,4381,22,9
5794,4381,23,5
5795,4381,24,10
5796,4381,25,6
5797,4381,26,10
5798,4381,27,4
5799,4381,28,8
5800,4381,29,3
5801,4381,30,3
5802,4381,31,2
5803,4382,1,7
5804,4382,2,8
5805,4382,3,9
5806,4382,4,9
5807,4382,5,8
5808,4382,6,1
5809,4382,7,8
5810,4382,8,12
5811,4382,9,10
5812,4382,10,2
5813,4382,11,2
5814,4382,12,10
5815,4382,13,9
5816,4382,14,7
5817,4382,15,5
5818,4382,16,5
5819,4382,17,7
5820,4382,18,9
5821,4382,19,6
5822,4382,20,5
5823,4382,21,9
5824,4382,22,5
5825,4382,23,3
5826,4382,24,2
5827,4382,25,7
5828,4382,26,9
5829,4382,27,4
5830,4382,28,5
5831,4382,29,3
5832,4382,30,7
5833,4382,31,1
5834,4383,1,7
5835,4383,2,11
5836,4383,3,5
5837,4383,4,10
5838,4383,5,8
5839,4383,6,9
5840,4383,7,4
5841,4383,8,6
5842,4383,9,10
5843,4383,10,9
5844,4383,11,6
5845,4383,12,6
5846,4383,13,9
5847,4383,14,10
5848,4383,15,7
5849,4383,16,18
5850,4383,17,8
5851,4383,18,13
5852,4383,19,11
5853,4383,20,8
5854,4383,21,3
5855,4383,22,9
5856,4383,23,5
5857,4383,24,9
5858,4383,25,10
5859,4383,26,8
5860,4383,27,8
5861,4383,28,6
5862,4383,29,5
5863,4383,30,5
5864,4383,31,3
5865,4384,1,7
5866,4384,2,9
5867,4384,3,11
5868,4384,4,6
5869,4384,5,9
5870,4384,6,5
5871,4384,7,9
5872,4384,8,3
5873,4384,9,3
5874,4384,10,5
5875,4384,11,3
5876,4384,13,3
5877,4384,14,1
5878,4384,15,2
5879,4384,16,3
5880,4384,17,3
5881,4384,18,5
5882,4384,19,4
5883,4384,20,2
5884,4384,21,3
5885,4384,22,1
5886,4384,23,3
5887,4384,24,5
5888,4384,25,2
5889,4384,26,3
5890,4384,27,9
5891,4384,28,3
5892,4384,29,5
5893,4385,1,8
5894,4385,2,12
5895,4385,3,11
5896,4385,4,10
5897,4385,5,4
5898,4385,6,6
5899,4385,7,7
5900,4385,8,8
5901,4385,9,7
5902,4385,10,10
5903,4385,11,3
5904,4385,12,10
5905,4385,13,6
5906,4385,14,8
5907,4385,15,5
5908,4385,16,8
5909,4385,17,3
5910,4385,18,7
5911,4385,19,5
5912,4385,20,8
5913,4385,21,7
5914,4385,22,4
5915,4385,23,7
5916,4385,24,3
5917,4385,25,3
5918,4385,26,10
5919,4385,27,3
5920,4385,28,8
5921,4385,29,3
5922,4385,30,4
5923,4385,31,6
5924,4387,1,154
5925,4387,2,167
5926,4387,3,170
5927,4387,4,180
5928,4387,5,157
5929,4387,6,160
5930,4387,7,172
5931,4387,8,158
5932,4387,9,177
5933,4387,10,165
5934,4387,11,159
5935,4387,12,158
5936,4387,13,173
5937,4387,14,187
5938,4387,15,190
5939,4387,16,156
5940,4387,17,163
5941,4387,18,183
5942,4387,19,162
5943,4387,20,147
5944,4387,21,200
5945,4387,22,151
5946,4387,23,138
5947,4387,24,142
5948,4387,25,178
5949,4387,26,171
5950,4387,27,145
5951,4387,28,164
5952,4387,29,123
5953,4387,30,154
5954,4387,31,77
5955,4389,1,13
5956,4389,2,16
5957,4389,3,11
5958,4389,4,13
5959,4389,5,8
5960,4389,6,13
5961,4389,7,9
5962,4389,8,18
5963,4389,9,14
5964,4389,10,13
5965,4389,11,8
5966,4389,12,8
5967,4389,13,6
5968,4389,14,15
5969,4389,15,10
5970,4389,16,10
5971,4389,17,14
5972,4389,18,20
5973,4389,19,7
5974,4389,20,8
5975,4389,21,10
5976,4389,22,9
5977,4389,23,12
5978,4389,24,11
5979,4389,25,9
5980,4389,26,8
5981,4389,27,8
5982,4389,28,7
5983,4389,29,10
5984,4389,30,24
5985,4389,31,5
5986,4390,1,170
5987,4390,2,144
5988,4390,3,132
5989,4390,4,161
5990,4390,5,141
5991,4390,6,183
5992,4390,7,178
5993,4390,8,151
5994,4390,9,171
5995,4390,10,159
5996,4390,11,142
5997,4390,12,161
5998,4390,13,169
5999,4390,14,169
6000,4390,15,170
6001,4390,16,199
6002,4390,17,176
6003,4390,18,170
6004,4390,19,173
6005,4390,20,125
6006,4390,21,175
6007,4390,22,171
6008,4390,23,153
6009,4390,24,157
6010,4390,25,160
6011,4390,26,143
6012,4390,27,161
6013,4390,28,155
6014,4390,29,151
6015,4390,30,142
6016,4390,31,100
6017,4393,1,16
6018,4393,2,17
6019,4393,3,20
6020,4393,4,8
6021,4393,5,20
6022,4393,6,15
6023,4393,7,14
6024,4393,8,15
6025,4393,9,17
6026,4393,10,18
6027,4393,11,17
6028,4393,12,26
6029,4393,13,8
6030,4393,14,15
6031,4393,15,16
6032,4393,16,11
6033,4393,17,16
6034,4393,18,18
6035,4393,19,17
6036,4393,20,16
6037,4393,21,17
6038,4393,22,13
6039,4393,23,15
6040,4393,24,15
6041,4393,25,12
6042,4393,26,12
6043,4393,27,9
6044,4393,28,9
6045,4393,29,12
6046,4393,30,12
6047,4393,31,7
6048,4394,1,7
6049,4394,2,8
6050,4394,3,13
6051,4394,4,12
6052,4394,5,7
6053,4394,6,5
6054,4394,7,10
6055,4394,8,6
6056,4394,9,10
6057,4394,10,11
6058,4394,11,12
6059,4394,12,8
6060,4394,13,4
6061,4394,14,2
6062,4394,15,4
6063,4394,16,5
6064,4394,17,13
6065,4394,18,5
6066,4394,19,6
6067,4394,20,6
6068,4394,21,4
6069,4394,22,8
6070,4394,23,6
6071,4394,24,6
6072,4394,25,1
6073,4394,26,2
6074,4394,27,5
6075,4394,28,7
6076,4394,29,4
6077,4394,30,6
6078,4394,31,3
6079,4395,15,8
6080,4395,16,1
6081,4395,17,3
6082,4396,1,3
6083,4396,2,9
6084,4396,3,4
6085,4396,4,10
6086,4396,5,5
6087,4396,6,3
6088,4396,7,5
6089,4396,8,9
6090,4396,9,2
6091,4396,10,4
6092,4396,11,3
6093,4396,12,6
6094,4396,13,5
6095,4396,14,5
6096,4396,15,6
6097,4396,16,11
6098,4396,17,7
6099,4396,18,5
6100,4396,19,3
6101,4396,20,6
6102,4396,21,5
6103,4396,22,13
6104,4396,23,8
6105,4396,24,5
6106,4396,25,11
6107,4396,26,3
6108,4396,27,8
6109,4396,28,3
6110,4396,29,8
6111,4396,30,3
6112,4396,31,3
6113,4397,1,5
6114,4397,2,18
6115,4397,3,11
6116,4397,4,11
6117,4397,5,9
6118,4397,6,10
6119,4397,7,13
6120,4397,8,9
6121,4397,9,14
6122,4397,10,10
6123,4397,11,21
6124,4397,12,13
6125,4397,13,10
6126,4397,14,9
6127,4397,15,3
6128,4397,16,18
6129,4397,17,13
6130,4397,18,17
6131,4397,19,10
6132,4397,20,10
6133,4397,21,8
6134,4397,22,10
6135,4397,23,7
6136,4397,24,8
6137,4397,25,10
6138,4397,26,10
6139,4397,27,8
6140,4397,28,12
6141,4397,29,13
6142,4397,30,13
6143,4397,31,5
6144,4400,1,18
6145,4400,2,16
6146,4400,3,11
6147,4400,4,16
6148,4400,5,15
6149,4400,6,18
6150,4400,7,9
6151,4400,8,11
6152,4400,9,10
6153,4400,10,14
6154,4400,11,21
6155,4400,12,22
6156,4400,13,15
6157,4400,14,25
6158,4400,15,28
6159,4400,16,13
6160,4400,17,16
6161,4400,18,15
6162,4400,19,13
6163,4400,20,19
6164,4400,21,26
6165,4400,22,11
6166,4400,23,23
6167,4400,24,13
6168,4400,25,6
6169,4400,26,18
6170,4400,27,11
6171,4400,28,13
6172,4400,29,15
6173,4400,30,17
6174,4400,31,11
6175,4401,1,150
6176,4401,2,118
6177,4401,3,155
6178,4401,4,132
6179,4401,5,144
6180,4401,6,145
6181,4401,7,159
6182,4401,8,146
6183,4401,9,140
6184,4401,10,128
6185,4401,11,164
6186,4401,12,153
6187,4401,13,145
6188,4401,14,150
6189,4401,15,118
6190,4401,16,138
6191,4401,17,165
6192,4401,18,167
6193,4401,19,145
6194,4401,20,152
6195,4401,21,182
6196,4401,22,146
6197,4401,23,145
6198,4401,24,130
6199,4401,25,184
6200,4401,26,143
6201,4401,27,130
6202,4401,28,118
6203,4401,29,151
6204,4401,30,140
6205,4401,31,85
6206,4402,18,121
6207,4403,4,52
6208,4403,19,1
6209,4403,23,90
6210,4404,1,81
6211,4404,2,85
6212,4404,3,126
6213,4404,4,84
6214,4404,5,117
6215,4404,6,114
6216,4404,7,103
6217,4404,8,127
6218,4404,9,122
6219,4404,10,118
6220,4404,11,112
6221,4404,12,128
6222,4404,13,136
6223,4404,14,154
6224,4404,15,130
6225,4404,16,111
6226,4404,17,111
6227,4404,18,139
6228,4404,19,127
6229,4404,20,126
6230,4404,21,140
6231,4404,22,162
6232,4404,23,108
6233,4404,24,145
6234,4404,25,149
6235,4404,26,110
6236,4404,27,128
6237,4404,28,93
6238,4404,29,132
6239,4404,30,114
6240,4404,31,57
6241,4405,1,124
6242,4405,2,106
6243,4405,3,101
6244,4405,4,108
6245,4405,5,97
6246,4405,6,93
6247,4405,7,91
6248,4405,8,96
6249,4405,9,102
6250,4405,10,96
6251,4405,11,110
6252,4405,12,90
6253,4405,13,110
6254,4405,14,103
6255,4405,15,118
6256,4405,16,124
6257,4405,17,108
6258,4405,18,102
6259,4405,19,108
6260,4405,20,96
6261,4405,21,104
6262,4405,22,104
6263,4405,23,112
6264,4405,24,81
6265,4405,25,116
6266,4405,26,104
6267,4405,27,118
6268,4405,28,110
6269,4405,29,124
6270,4405,30,120
6271,4405,31,50
6272,4406,1,149
6273,4406,2,154
6274,4406,3,167
6275,4406,4,181
6276,4406,5,156
6277,4406,6,161
6278,4406,7,180
6279,4406,8,190
6280,4406,9,144
6281,4406,10,154
6282,4406,11,157
6283,4406,12,155
6284,4406,13,176
6285,4406,14,150
6286,4406,15,143
6287,4406,16,174
6288,4406,17,175
6289,4406,18,248
6290,4406,19,195
6291,4406,20,173
6292,4406,21,201
6293,4406,22,167
6294,4406,23,147
6295,4406,24,173
6296,4406,25,155
6297,4406,26,142
6298,4406,27,160
6299,4406,28,174
6300,4406,29,161
6301,4406,30,150
6302,4406,31,94
6303,4407,18,166
6304,4408,1,4
6305,4408,2,7
6306,4408,3,7
6307,4408,4,3
6308,4408,5,2
6309,4408,7,5
6310,4408,8,3
6311,4408,9,5
6312,4408,10,15
6313,4408,11,8
6314,4408,12,4
6315,4408,13,6
6316,4408,14,6
6317,4408,15,1
6318,4408,16,7
6319,4408,17,2
6320,4408,18,4
6321,4408,19,8
6322,4408,20,1
6323,4408,21,4
6324,4408,22,4
6325,4408,23,10
6326,4408,24,4
6327,4408,25,2
6328,4408,26,2
6329,4408,27,3
6330,4408,28,6
6331,4408,29,4
6332,4408,30,3
6333,4408,31,1
6334,4409,1,16
6335,4409,2,23
6336,4409,3,27
6337,4409,4,15
6338,4409,5,14
6339,4409,6,17
6340,4409,7,16
6341,4409,8,18
6342,4409,9,17
6343,4409,10,25
6344,4409,11,16
6345,4409,12,17
6346,4409,13,19
6347,4409,14,22
6348,4409,15,15
6349,4409,16,15
6350,4409,17,11
6351,4409,18,10
6352,4409,19,24
6353,4409,20,18
6354,4409,21,14
6355,4409,22,6
6356,4409,23,21
6357,4409,24,17
6358,4409,25,29
6359,4409,26,21
6360,4409,27,9
6361,4409,28,11
6362,4409,29,16
6363,4409,30,16
6364,4409,31,19
6365,4410,1,297
6366,4410,2,343
6367,4410,3,337
6368,4410,4,330
6369,4410,5,281
6370,4410,6,284
6371,4410,7,341
6372,4410,8,274
6373,4410,9,272
6374,4410,10,283
6375,4410,11,313
6376,4410,12,336
6377,4410,13,295
6378,4410,14,310
6379,4410,15,291
6380,4410,16,309
6381,4410,17,295
6382,4410,18,285
6383,4410,19,310
6384,4410,20,289
6385,4410,21,334
6386,4410,22,363
6387,4410,23,310
6388,4410,24,275
6389,4410,25,317
6390,4410,26,290
6391,4410,27,312
6392,4410,28,301
6393,4410,29,301
6394,4410,30,332
6395,4410,31,205
6396,4413,1,12
6397,4413,2,14
6398,4413,3,10
6399,4413,4,15
6400,4413,5,13
6401,4413,6,17
6402,4413,7,18
6403,4413,8,17
6404,4413,9,7
6405,4413,10,14
6406,4413,11,7
6407,4413,12,16
6408,4413,13,7
6409,4413,14,11
6410,4413,15,16
6411,4413,16,8
6412,4413,17,19
6413,4413,18,15
6414,4413,19,10
6415,4413,20,16
6416,4413,21,18
6417,4413,22,17
6418,4413,23,7
6419,4413,24,18
6420,4413,25,14
6421,4413,26,4
6422,4413,27,10
6423,4413,28,14
6424,4413,29,13
6425,4413,30,5
6426,4413,31,6
6427,4414,1,15
6428,4414,2,16
6429,4414,3,18
6430,4414,4,17
6431,4414,5,16
6432,4414,6,11
6433,4414,7,12
6434,4414,8,14
6435,4414,9,15
6436,4414,10,19
6437,4414,11,16
6438,4414,12,12
6439,4414,13,18
6440,4414,14,14
6441,4414,15,11
6442,4414,16,14
6443,4414,17,13
6444,4414,18,26
6445,4414,19,13
6446,4414,20,13
6447,4414,21,22
6448,4414,22,20
6449,4414,23,15
6450,4414,24,16
6451,4414,25,18
6452,4414,26,11
6453,4414,27,19
6454,4414,28,16
6455,4414,29,19
6456,4414,30,10
6457,4414,31,9
6458,4415,1,10
6459,4415,2,15
6460,4415,3,21
6461,4415,4,9
6462,4415,5,10
6463,4415,6,19
6464,4415,7,19
6465,4415,8,17
6466,4415,9,23
6467,4415,10,19
6468,4415,11,16
6469,4415,12,13
6470,4415,13,17
6471,4415,14,18
6472,4415,15,13
6473,4415,16,12
6474,4415,17,25
6475,4415,18,15
6476,4415,19,14
6477,4415,20,14
6478,4415,21,15
6479,4415,22,16
6480,4415,23,13
6481,4415,24,23
6482,4415,25,9
6483,4415,26,13
6484,4415,27,21
6485,4415,28,13
6486,4415,29,7
6487,4415,30,11
6488,4415,31,6
6489,4416,1,9
6490,4416,2,5
6491,4416,3,4
6492,4416,4,9
6493,4416,5,17
6494,4416,6,5
6495,4416,7,16
6496,4416,8,9
6497,4416,9,11
6498,4416,10,7
6499,4416,11,3
6500,4416,12,6
6501,4416,13,9
6502,4416,14,7
6503,4416,15,6
6504,4416,16,12
6505,4416,17,11
6506,4416,18,8
6507,4416,19,7
6508,4416,20,9
6509,4416,21,11
6510,4416,22,6
6511,4416,23,10
6512,4416,24,10
6513,4416,25,9
6514,4416,26,10
6515,4416,27,8
6516,4416,28,14
6517,4416,29,7
6518,4416,30,7
6519,4417,1,6
6520,4417,2,12
6521,4417,3,17
6522,4417,4,13
6523,4417,5,14
6524,4417,6,17
6525,4417,7,15
6526,4417,8,19
6527,4417,9,13
6528,4417,10,15
6529,4417,11,14
6530,4417,12,22
6531,4417,13,19
6532,4417,14,13
6533,4417,15,15
6534,4417,16,13
6535,4417,17,17
6536,4417,18,11
6537,4417,19,10
6538,4417,20,15
6539,4417,21,14
6540,4417,22,18
6541,4417,23,16
6542,4417,24,17
6543,4417,25,10
6544,4417,26,17
6545,4417,27,16
6546,4417,28,13
6547,4417,29,17
6548,4417,30,18
6549,4417,31,8
6550,4418,1,4
6551,4418,2,6
6552,4418,3,3
6553,4418,4,9
6554,4418,5,1
6555,4418,6,5
6556,4418,7,10
6557,4418,8,4
6558,4418,9,2
6559,4418,10,1
6560,4418,11,4
6561,4418,12,4
6562,4418,13,4
6563,4418,14,2
6564,4418,15,9
6565,4418,16,9
6566,4418,17,11
6567,4418,18,11
6568,4418,19,4
6569,4418,20,9
6570,4418,21,4
6571,4418,22,9
6572,4418,23,3
6573,4418,24,11
6574,4418,25,6
6575,4418,26,5
6576,4418,27,6
6577,4418,28,8
6578,4418,29,1
6579,4418,30,5
6580,4418,31,5
6581,4419,1,11
6582,4419,2,18
6583,4419,3,4
6584,4419,4,13
6585,4419,5,12
6586,4419,6,12
6587,4419,7,16
6588,4419,8,15
6589,4419,9,16
6590,4419,10,12
6591,4419,11,14
6592,4419,12,16
6593,4419,13,11
6594,4419,14,14
6595,4419,15,11
6596,4419,16,17
6597,4419,17,12
6598,4419,18,5
6599,4419,19,8
6600,4419,20,8
6601,4419,21,12
6602,4419,22,10
6603,4419,23,5
6604,4419,24,11
6605,4419,25,14
6606,4419,26,7
6607,4419,27,5
6608,4419,28,11
6609,4419,29,12
6610,4419,30,13
6611,4419,31,1
6612,4420,1,47
6613,4420,2,39
6614,4420,3,70
6615,4420,4,67
6616,4420,5,63
6617,4420,6,62
6618,4420,7,66
6619,4420,8,51
6620,4420,9,90
6621,4420,10,92
6622,4420,11,93
6623,4420,12,79
6624,4420,13,71
6625,4420,14,99
6626,4420,15,71
6627,4420,16,71
6628,4420,17,75
6629,4420,18,90
6630,4420,19,69
6631,4420,20,74
6632,4420,21,94
6633,4420,22,65
6634,4420,23,76
6635,4420,24,90
6636,4420,25,79
6637,4420,26,62
6638,4420,27,63
6639,4420,28,69
6640,4420,29,74
6641,4420,30,60
6642,4420,31,28
6643,4422,1,4
6644,4422,2,9
6645,4422,3,11
6646,4422,4,14
6647,4422,5,13
6648,4422,6,21
6649,4422,7,14
6650,4422,8,15
6651,4422,9,13
6652,4422,10,10
6653,4422,11,18
6654,4422,12,6
6655,4422,13,11
6656,4422,14,9
6657,4422,15,16
6658,4422,16,10
6659,4422,17,9
6660,4422,18,10
6661,4422,19,5
6662,4422,20,8
6663,4422,21,7
6664,4422,22,11
6665,4422,23,10
6666,4422,24,22
6667,4422,25,10
6668,4422,26,11
6669,4422,27,15
6670,4422,28,17
6671,4422,29,6
6672,4422,30,13
6673,4422,31,9
6674,4425,1,14
6675,4425,2,12
6676,4425,3,8
6677,4425,4,22
6678,4425,5,15
6679,4425,6,17
6680,4425,7,13
6681,4425,8,12
6682,4425,9,14
6683,4425,10,13
6684,4425,11,8
6685,4425,12,9
6686,4425,13,17
6687,4425,14,11
6688,4425,15,9
6689,4425,16,13
6690,4425,17,6
6691,4425,18,19
6692,4425,19,11
6693,4425,20,13
6694,4425,21,11
6695,4425,22,13
6696,4425,23,8
6697,4425,24,13
6698,4425,25,22
6699,4425,26,24
6700,4425,27,10
6701,4425,28,9
6702,4425,29,10
6703,4425,30,10
6704,4425,31,10
6705,4426,1,21
6706,4426,2,8
6707,4426,3,10
6708,4426,4,7
6709,4426,5,14
6710,4426,6,13
6711,4426,7,12
6712,4426,8,16
6713,4426,9,17
6714,4426,10,6
6715,4426,11,10
6716,4426,12,9
6717,4426,13,11
6718,4426,14,14
6719,4426,15,9
6720,4426,16,15
6721,4426,17,15
6722,4426,18,10
6723,4426,19,13
6724,4426,20,19
6725,4426,21,11
6726,4426,22,17
6727,4426,23,13
6728,4426,24,15
6729,4426,25,20
6730,4426,26,11
6731,4426,27,14
6732,4426,28,18
6733,4426,29,16
6734,4426,30,9
6735,4426,31,5
6736,4427,1,11
6737,4427,2,8
6738,4427,3,6
6739,4427,4,10
6740,4427,5,9
6741,4427,6,14
6742,4427,7,12
6743,4427,8,10
6744,4427,9,14
6745,4427,10,9
6746,4427,11,10
6747,4427,12,13
6748,4427,13,12
6749,4427,14,7
6750,4427,15,11
6751,4427,16,18
6752,4427,17,11
6753,4427,18,19
6754,4427,19,6
6755,4427,20,16
6756,4427,21,9
6757,4427,22,15
6758,4427,23,13
6759,4427,24,10
6760,4427,25,7
6761,4427,26,7
6762,4427,27,7
6763,4427,28,13
6764,4427,29,9
6765,4427,30,12
6766,4427,31,3
6767,4428,1,13
6768,4428,2,11
6769,4428,3,13
6770,4428,4,16
6771,4428,5,24
6772,4428,6,9
6773,4428,7,21
6774,4428,8,24
6775,4428,9,23
6776,4428,10,9
6777,4428,11,26
6778,4428,12,20
6779,4428,13,15
6780,4428,14,14
6781,4428,15,21
6782,4428,16,13
6783,4428,17,18
6784,4428,18,16
6785,4428,19,26
6786,4428,20,28
6787,4428,21,18
6788,4428,22,20
6789,4428,23,20
6790,4428,24,28
6791,4428,25,25
6792,4428,26,13
6793,4428,27,18
6794,4428,28,15
6795,4428,29,12
6796,4428,30,14
6797,4428,31,7
6798,4429,1,27
6799,4429,2,28
6800,4429,3,22
6801,4429,4,19
6802,4429,5,13
6803,4429,6,23
6804,4429,7,25
6805,4429,8,21
6806,4429,9,12
6807,4429,10,13
6808,4429,11,15
6809,4429,12,17
6810,4429,13,20
6811,4429,14,16
6812,4429,15,15
6813,4429,16,19
6814,4429,17,24
6815,4429,18,23
6816,4429,19,22
6817,4429,20,14
6818,4429,21,21
6819,4429,22,20
6820,4429,23,14
6821,4429,24,18
6822,4429,25,15
6823,4429,26,23
6824,4429,27,12
6825,4429,28,14
6826,4429,29,22
6827,4429,30,26
6828,4429,31,10
6829,4430,1,10
6830,4430,2,12
6831,4430,3,6
6832,4430,4,6
6833,4430,5,10
6834,4430,6,6
6835,4430,7,7
6836,4430,8,10
6837,4430,9,6
6838,4430,10,10
6839,4430,11,11
6840,4430,12,7
6841,4430,13,5
6842,4430,14,2
6843,4430,15,5
6844,4430,16,12
6845,4430,17,11
6846,4430,18,10
6847,4430,19,4
6848,4430,20,11
6849,4430,21,4
6850,4430,22,6
6851,4430,23,6
6852,4430,24,14
6853,4430,25,8
6854,4430,26,3
6855,4430,27,12
6856,4430,28,14
6857,4430,29,8
6858,4430,30,10
6859,4430,31,6
6860,4431,1,20
6861,4431,2,12
6862,4431,3,14
6863,4431,4,11
6864,4431,5,15
6865,4431,6,19
6866,4431,7,26
6867,4431,8,20
6868,4431,9,20
6869,4431,10,21
6870,4431,11,17
6871,4431,12,14
6872,4431,13,10
6873,4431,14,14
6874,4431,15,16
6875,4431,16,20
6876,4431,17,16
6877,4431,18,15
6878,4431,19,3
6879,4431,20,17
6880,4431,21,16
6881,4431,22,16
6882,4431,23,12
6883,4431,24,16
6884,4431,25,12
6885,4431,26,18
6886,4431,27,10
6887,4431,28,10
6888,4431,29,21
6889,4431,30,17
6890,4431,31,10
6891,4432,1,2
6892,4432,2,4
6893,4432,3,5
6894,4432,4,2
6895,4432,5,2
6896,4432,6,4
6897,4432,7,4
6898,4432,8,2
6899,4432,10,3
6900,4432,11,5
6901,4432,12,4
6902,4432,13,4
6903,4432,14,4
6904,4432,15,9
6905,4432,16,2
6906,4432,17,2
6907,4432,18,6
6908,4432,19,2
6909,4432,20,5
6910,4432,21,8
6911,4432,22,3
6912,4432,23,2
6913,4432,24,4
6914,4432,25,8
6915,4432,26,2
6916,4432,27,4
6917,4432,28,5
6918,4432,29,6
6919,4432,30,4
6920,4432,31,1
6921,4435,2,6
6922,4435,5,2
6923,4435,6,3
6924,4435,7,2
6925,4435,8,2
6926,4435,9,1
6927,4435,10,3
6928,4435,12,6
6929,4435,13,1
6930,4435,14,2
6931,4435,16,1
6932,4435,21,4
6933,4435,22,2
6934,4435,27,7
6935,4435,29,4
6936,4435,30,4
6937,4435,31,4
6938,4436,1,81
6939,4436,2,69
6940,4436,3,86
6941,4436,4,70
6942,4436,5,65
6943,4436,6,72
6944,4436,7,64
6945,4436,8,78
6946,4436,9,61
6947,4436,10,75
6948,4436,11,62
6949,4436,12,81
6950,4436,13,68
6951,4436,14,81
6952,4436,15,63
6953,4436,16,68
6954,4436,17,69
6955,4436,18,80
6956,4436,19,64
6957,4436,20,68
6958,4436,21,93
6959,4436,22,75
6960,4436,23,65
6961,4436,24,55
6962,4436,25,75
6963,4436,26,68
6964,4436,27,56
6965,4436,28,81
6966,4436,29,60
6967,4436,30,50
6968,4436,31,35
6969,4437,1,95
6970,4437,2,110
6971,4437,3,83
6972,4437,4,85
6973,4437,5,84
6974,4437,6,96
6975,4437,7,92
6976,4437,8,82
6977,4437,9,104
6978,4437,10,94
6979,4437,11,114
6980,4437,12,88
6981,4437,13,86
6982,4437,14,88
6983,4437,15,92
6984,4437,16,106
6985,4437,17,83
6986,4437,18,85
6987,4437,19,101
6988,4437,20,93
6989,4437,21,120
6990,4437,22,97
6991,4437,23,87
6992,4437,24,86
6993,4437,25,91
6994,4437,26,86
6995,4437,27,97
6996,4437,28,90
6997,4437,29,97
6998,4437,30,75
6999,4437,31,44
7000,4438,1,42
7001,4438,2,47
7002,4438,3,53
7003,4438,4,58
7004,4438,5,46
7005,4438,6,46
7006,4438,7,53
7007,4438,8,61
7008,4438,9,53
7009,4438,10,45
7010,4438,11,53
7011,4438,12,50
7012,4438,13,44
7013,4438,14,44
7014,4438,15,61
7015,4438,16,52
7016,4438,17,55
7017,4438,18,71
7018,4438,19,48
7019,4438,20,48
7020,4438,21,73
7021,4438,22,54
7022,4438,23,69
7023,4438,24,61
7024,4438,25,54
7025,4438,26,49
7026,4438,27,60
7027,4438,28,55
7028,4438,29,41
7029,4438,30,44
7030,4438,31,20
7031,4439,1,60
7032,4439,2,71
7033,4439,3,68
7034,4439,4,52
7035,4439,5,63
7036,4439,6,69
7037,4439,7,56
7038,4439,8,63
7039,4439,9,48
7040,4439,10,72
7041,4439,11,70
7042,4439,12,73
7043,4439,13,71
7044,4439,14,67
7045,4439,15,58
7046,4439,16,60
7047,4439,17,74
7048,4439,18,69
7049,4439,19,74
7050,4439,20,64
7051,4439,21,83
7052,4439,22,78
7053,4439,23,58
7054,4439,24,60
7055,4439,25,67
7056,4439,26,68
7057,4439,27,79
7058,4439,28,58
7059,4439,29,58
7060,4439,30,50
7061,4439,31,44
7062,4440,1,153
7063,4440,2,199
7064,4440,3,168
7065,4440,4,156
7066,4440,5,147
7067,4440,6,169
7068,4440,7,192
7069,4440,8,169
7070,4440,9,171
7071,4440,10,183
7072,4440,11,184
7073,4440,12,168
7074,4440,13,211
7075,4440,14,189
7076,4440,15,202
7077,4440,16,209
7078,4440,17,190
7079,4440,18,208
7080,4440,19,224
7081,4440,20,161
7082,4440,21,202
7083,4440,22,163
7084,4440,23,148
7085,4440,24,174
7086,4440,25,175
7087,4440,26,204
7088,4440,27,212
7089,4440,28,200
7090,4440,29,158
7091,4440,30,168
7092,4440,31,114
7093,4441,1,88
7094,4441,2,120
7095,4441,3,92
7096,4441,4,84
7097,4441,5,84
7098,4441,6,95
7099,4441,7,93
7100,4441,8,102
7101,4441,9,100
7102,4441,10,92
7103,4441,11,100
7104,4441,12,62
7105,4441,13,92
7106,4441,14,68
7107,4441,15,80
7108,4441,16,77
7109,4441,17,77
7110,4441,18,100
7111,4441,19,75
7112,4441,20,69
7113,4441,21,89
7114,4441,22,84
7115,4441,23,103
7116,4441,24,75
7117,4441,25,99
7118,4441,26,104
7119,4441,27,118
7120,4441,28,90
7121,4441,29,93
7122,4441,30,82
7123,4441,31,51
7124,4442,1,93
7125,4442,2,87
7126,4442,3,95
7127,4442,4,71
7128,4442,5,91
7129,4442,6,103
7130,4442,7,112
7131,4442,8,94
7132,4442,9,94
7133,4442,10,100
7134,4442,11,104
7135,4442,12,94
7136,4442,13,82
7137,4442,14,91
7138,4442,15,77
7139,4442,16,89
7140,4442,17,86
7141,4442,18,77
7142,4442,19,101
7143,4442,20,79
7144,4442,21,106
7145,4442,22,90
7146,4442,23,79
7147,4442,24,86
7148,4442,25,72
7149,4442,26,103
7150,4442,27,85
7151,4442,28,105
7152,4442,29,91
7153,4442,30,69
7154,4442,31,53
7155,4443,1,126
7156,4443,2,113
7157,4443,3,110
7158,4443,4,102
7159,4443,5,125
7160,4443,6,111
7161,4443,7,119
7162,4443,8,125
7163,4443,9,127
7164,4443,10,119
7165,4443,11,114
7166,4443,12,103
7167,4443,13,99
7168,4443,14,114
7169,4443,15,92
7170,4443,16,146
7171,4443,17,142
7172,4443,18,143
7173,4443,19,116
7174,4443,20,116
7175,4443,21,119
7176,4443,22,110
7177,4443,23,84
