,station_id,hour,usage
2850,4217,14,273
2851,4217,15,255
2852,4217,16,375
2853,4217,17,481
2854,4217,18,356
2855,4217,19,272
2856,4217,20,187
2857,4217,21,156
2858,4217,22,71
2859,4217,23,48
2860,4220,0,92
2861,4220,1,71
2862,4220,2,45
2863,4220,3,23
2864,4220,4,12
2865,4220,5,88
2866,4220,6,490
2867,4220,7,588
2868,4220,8,1097
2869,4220,9,591
2870,4220,10,574
2871,4220,11,839
2872,4220,12,941
2873,4220,13,906
2874,4220,14,877
2875,4220,15,849
2876,4220,16,895
2877,4220,17,753
2878,4220,18,714
2879,4220,19,641
2880,4220,20,433
2881,4220,21,300
2882,4220,22,324
2883,4220,23,175
2884,4227,0,32
2885,4227,1,27
2886,4227,2,15
2887,4227,3,12
2888,4227,4,12
2889,4227,5,15
2890,4227,6,32
2891,4227,7,91
2892,4227,8,142
2893,4227,9,158
2894,4227,10,203
2895,4227,11,247
2896,4227,12,279
2897,4227,13,286
2898,4227,14,275
2899,4227,15,277
2900,4227,16,330
2901,4227,17,402
2902,4227,18,329
2903,4227,19,243
2904,4227,20,151
2905,4227,21,99
2906,4227,22,60
2907,4227,23,44
2908,4244,9,1
2909,4244,10,5
2910,4244,11,4
2911,4244,12,5
2912,4244,13,2
2913,4244,14,9
2914,4244,15,7
2915,4244,16,12
2916,4244,17,9
2917,4244,18,9
2918,4244,19,3
2919,4244,20,4
2920,4244,21,12
2921,4244,22,2
2922,4244,23,1
2923,4245,0,168
2924,4245,1,60
2925,4245,2,35
2926,4245,3,9
2927,4245,4,11
2928,4245,5,7
2929,4245,6,23
2930,4245,7,55
2931,4245,8,91
2932,4245,9,215
2933,4245,10,332
2934,4245,11,534
2935,4245,12,729
2936,4245,13,846
2937,4245,14,847
2938,4245,15,1063
2939,4245,16,1179
2940,4245,17,1250
2941,4245,18,803
2942,4245,19,668
2943,4245,20,537
2944,4245,21,417
2945,4245,22,292
2946,4245,23,208
2947,4246,0,91
2948,4246,1,60
2949,4246,2,29
2950,4246,3,17
2951,4246,4,6
2952,4246,5,13
2953,4246,6,12
2954,4246,7,57
2955,4246,8,110
2956,4246,9,137
2957,4246,10,185
2958,4246,11,271
2959,4246,12,364
2960,4246,13,326
2961,4246,14,381
2962,4246,15,467
2963,4246,16,463
2964,4246,17,538
2965,4246,18,480
2966,4246,19,451
2967,4246,20,370
2968,4246,21,407
2969,4246,22,298
2970,4246,23,195
2971,4247,0,28
2972,4247,1,20
2973,4247,2,16
2974,4247,3,8
2975,4247,4,12
2976,4247,5,21
2977,4247,6,79
2978,4247,7,72
2979,4247,8,169
2980,4247,9,160
2981,4247,10,140
2982,4247,11,200
2983,4247,12,199
2984,4247,13,216
2985,4247,14,258
2986,4247,15,204
2987,4247,16,233
2988,4247,17,257
2989,4247,18,228
2990,4247,19,194
2991,4247,20,135
2992,4247,21,131
2993,4247,22,99
2994,4247,23,60
2995,4248,0,96
2996,4248,1,86
2997,4248,2,46
2998,4248,3,52
2999,4248,4,26
3000,4248,5,26
3001,4248,6,110
3002,4248,7,223
3003,4248,8,371
3004,4248,9,469
3005,4248,10,548
3006,4248,11,631
3007,4248,12,625
3008,4248,13,687
3009,4248,14,573
3010,4248,15,517
3011,4248,16,610
3012,4248,17,651
3013,4248,18,497
3014,4248,19,400
3015,4248,20,294
3016,4248,21,221
3017,4248,22,162
3018,4248,23,176
3019,4249,0,121
3020,4249,1,51
3021,4249,2,33
3022,4249,3,13
3023,4249,4,10
3024,4249,5,16
3025,4249,6,31
3026,4249,7,94
3027,4249,8,160
3028,4249,9,289
3029,4249,10,355
3030,4249,11,496
3031,4249,12,605
3032,4249,13,646
3033,4249,14,627
3034,4249,15,853
3035,4249,16,1000
3036,4249,17,1058
3037,4249,18,819
3038,4249,19,621
3039,4249,20,533
3040,4249,21,434
3041,4249,22,374
3042,4249,23,229
3043,4250,0,60
3044,4250,1,45
3045,4250,2,25
3046,4250,3,15
3047,4250,4,14
3048,4250,5,18
3049,4250,6,76
3050,4250,7,476
3051,4250,8,778
3052,4250,9,1065
3053,4250,10,681
3054,4250,11,769
3055,4250,12,855
3056,4250,13,884
3057,4250,14,715
3058,4250,15,788
3059,4250,16,900
3060,4250,17,786
3061,4250,18,706
3062,4250,19,549
3063,4250,20,396
3064,4250,21,294
3065,4250,22,157
3066,4250,23,101
3067,4254,0,70
3068,4254,1,41
3069,4254,2,29
3070,4254,3,16
3071,4254,4,10
3072,4254,5,17
3073,4254,6,74
3074,4254,7,161
3075,4254,8,229
3076,4254,9,253
3077,4254,10,242
3078,4254,11,315
3079,4254,12,391
3080,4254,13,345
3081,4254,14,333
3082,4254,15,322
3083,4254,16,377
3084,4254,17,360
3085,4254,18,337
3086,4254,19,256
3087,4254,20,178
3088,4254,21,117
3089,4254,22,117
3090,4254,23,76
3091,4255,0,17
3092,4255,1,8
3093,4255,2,1
3094,4255,3,8
3095,4255,5,2
3096,4255,6,9
3097,4255,7,30
3098,4255,8,63
3099,4255,9,100
3100,4255,10,165
3101,4255,11,183
3102,4255,12,176
3103,4255,13,264
3104,4255,14,227
3105,4255,15,185
3106,4255,16,283
3107,4255,17,210
3108,4255,18,154
3109,4255,19,153
3110,4255,20,84
3111,4255,21,63
3112,4255,22,37
3113,4255,23,15
3114,4266,0,156
3115,4266,1,133
3116,4266,2,93
3117,4266,3,56
3118,4266,4,35
3119,4266,5,31
3120,4266,6,46
3121,4266,7,247
3122,4266,8,328
3123,4266,9,496
3124,4266,10,489
3125,4266,11,545
3126,4266,12,656
3127,4266,13,820
3128,4266,14,738
3129,4266,15,712
3130,4266,16,666
3131,4266,17,854
3132,4266,18,796
3133,4266,19,800
3134,4266,20,660
3135,4266,21,512
3136,4266,22,374
3137,4266,23,319
3138,4267,0,62
3139,4267,1,30
3140,4267,2,22
3141,4267,3,4
3142,4267,4,7
3143,4267,5,35
3144,4267,6,122
3145,4267,7,348
3146,4267,8,513
3147,4267,9,526
3148,4267,10,375
3149,4267,11,414
3150,4267,12,472
3151,4267,13,434
3152,4267,14,463
3153,4267,15,487
3154,4267,16,475
3155,4267,17,519
3156,4267,18,363
3157,4267,19,283
3158,4267,20,205
3159,4267,21,182
3160,4267,22,114
3161,4267,23,55
3162,4273,0,77
3163,4273,1,36
3164,4273,2,27
3165,4273,3,8
3166,4273,4,3
3167,4273,5,4
3168,4273,6,18
3169,4273,7,56
3170,4273,8,162
3171,4273,9,399
3172,4273,10,560
3173,4273,11,791
3174,4273,12,962
3175,4273,13,1010
3176,4273,14,1138
3177,4273,15,1300
3178,4273,16,1430
3179,4273,17,1618
3180,4273,18,1341
3181,4273,19,1106
3182,4273,20,985
3183,4273,21,565
3184,4273,22,349
3185,4273,23,204
3186,4275,0,39
3187,4275,1,33
3188,4275,2,23
3189,4275,3,16
3190,4275,4,4
3191,4275,5,15
3192,4275,6,50
3193,4275,7,55
3194,4275,8,78
3195,4275,9,154
3196,4275,10,180
3197,4275,11,208
3198,4275,12,230
3199,4275,13,268
3200,4275,14,293
3201,4275,15,308
3202,4275,16,280
3203,4275,17,296
3204,4275,18,252
3205,4275,19,259
3206,4275,20,212
3207,4275,21,319
3208,4275,22,179
3209,4275,23,94
3210,4276,8,4
3211,4276,9,28
3212,4276,10,21
3213,4276,11,19
3214,4276,12,22
3215,4276,13,26
3216,4276,14,26
3217,4276,15,1
3218,4285,0,50
3219,4285,1,28
3220,4285,2,18
3221,4285,3,12
3222,4285,4,12
3223,4285,5,16
3224,4285,6,32
3225,4285,7,109
3226,4285,8,167
3227,4285,9,234
3228,4285,10,315
3229,4285,11,459
3230,4285,12,515
3231,4285,13,570
3232,4285,14,601
3233,4285,15,657
3234,4285,16,598
3235,4285,17,550
3236,4285,18,476
3237,4285,19,392
3238,4285,20,290
3239,4285,21,161
3240,4285,22,147
3241,4285,23,100
3242,4286,0,9
3243,4286,1,5
3244,4286,2,1
3245,4286,4,4
3246,4286,6,4
3247,4286,7,12
3248,4286,8,26
3249,4286,9,42
3250,4286,10,68
3251,4286,11,119
3252,4286,12,147
3253,4286,13,157
3254,4286,14,160
3255,4286,15,151
3256,4286,16,150
3257,4286,17,144
3258,4286,18,119
3259,4286,19,112
3260,4286,20,58
3261,4286,21,49
3262,4286,22,21
3263,4286,23,12
3264,4293,0,47
3265,4293,1,31
3266,4293,2,33
3267,4293,3,32
3268,4293,4,9
3269,4293,5,81
3270,4293,6,51
3271,4293,7,306
3272,4293,8,225
3273,4293,9,213
3274,4293,10,207
3275,4293,11,193
3276,4293,12,262
3277,4293,13,234
3278,4293,14,296
3279,4293,15,253
3280,4293,16,215
3281,4293,17,235
3282,4293,18,222
3283,4293,19,175
3284,4293,20,143
3285,4293,21,84
3286,4293,22,86
3287,4293,23,62
3288,4300,0,58
3289,4300,1,47
3290,4300,2,18
3291,4300,3,29
3292,4300,4,25
3293,4300,5,89
3294,4300,6,456
3295,4300,7,298
3296,4300,8,288
3297,4300,9,478
3298,4300,10,468
3299,4300,11,383
3300,4300,12,368
3301,4300,13,328
3302,4300,14,314
3303,4300,15,370
3304,4300,16,371
3305,4300,17,419
3306,4300,18,408
3307,4300,19,311
3308,4300,20,235
3309,4300,21,135
3310,4300,22,73
3311,4300,23,73
3312,4301,0,41
3313,4301,1,19
3314,4301,2,19
3315,4301,3,7
3316,4301,4,3
3317,4301,5,7
3318,4301,6,8
3319,4301,7,15
3320,4301,8,81
3321,4301,9,116
3322,4301,10,137
3323,4301,11,182
3324,4301,12,197
3325,4301,13,225
3326,4301,14,231
3327,4301,15,276
3328,4301,16,344
3329,4301,17,398
3330,4301,18,456
3331,4301,19,310
3332,4301,20,170
3333,4301,21,130
3334,4301,22,115
3335,4301,23,92
3336,4302,0,59
3337,4302,1,38
3338,4302,2,33
3339,4302,3,18
3340,4302,4,10
3341,4302,5,16
3342,4302,6,16
3343,4302,7,79
3344,4302,8,115
3345,4302,9,136
3346,4302,10,170
3347,4302,11,248
3348,4302,12,368
3349,4302,13,200
3350,4302,14,199
3351,4302,15,295
3352,4302,16,254
3353,4302,17,229
3354,4302,18,251
3355,4302,19,167
3356,4302,20,130
3357,4302,21,131
3358,4302,22,89
3359,4302,23,57
3360,4303,0,30
3361,4303,1,22
3362,4303,2,27
3363,4303,3,10
3364,4303,4,4
3365,4303,5,6
3366,4303,6,7
3367,4303,7,37
3368,4303,8,75
3369,4303,9,104
3370,4303,10,138
3371,4303,11,187
3372,4303,12,215
3373,4303,13,184
3374,4303,14,249
3375,4303,15,239
3376,4303,16,243
3377,4303,17,372
3378,4303,18,340
3379,4303,19,203
3380,4303,20,101
3381,4303,21,78
3382,4303,22,65
3383,4303,23,53
3384,4304,0,152
3385,4304,1,67
3386,4304,2,40
3387,4304,3,23
3388,4304,4,24
3389,4304,5,30
3390,4304,6,42
3391,4304,7,88
3392,4304,8,240
3393,4304,9,408
3394,4304,10,370
3395,4304,11,537
3396,4304,12,716
3397,4304,13,698
3398,4304,14,734
3399,4304,15,672
3400,4304,16,726
3401,4304,17,910
3402,4304,18,864
3403,4304,19,741
3404,4304,20,509
3405,4304,21,479
3406,4304,22,374
3407,4304,23,332
3408,4306,0,48
3409,4306,1,35
3410,4306,2,26
3411,4306,3,21
3412,4306,4,15
3413,4306,5,33
3414,4306,6,65
3415,4306,7,136
3416,4306,8,322
3417,4306,9,257
3418,4306,10,503
3419,4306,11,300
3420,4306,12,295
3421,4306,13,278
3422,4306,14,262
3423,4306,15,258
3424,4306,16,271
3425,4306,17,304
3426,4306,18,338
3427,4306,19,326
3428,4306,20,215
3429,4306,21,148
3430,4306,22,109
3431,4306,23,75
3432,4311,0,62
3433,4311,1,41
3434,4311,2,15
3435,4311,3,14
3436,4311,4,13
3437,4311,5,20
3438,4311,6,31
3439,4311,7,120
3440,4311,8,329
3441,4311,9,332
3442,4311,10,278
3443,4311,11,278
3444,4311,12,345
3445,4311,13,357
3446,4311,14,335
3447,4311,15,320
3448,4311,16,418
3449,4311,17,384
3450,4311,18,434
3451,4311,19,322
3452,4311,20,218
3453,4311,21,133
3454,4311,22,137
3455,4311,23,108
3456,4312,0,96
3457,4312,1,65
3458,4312,2,35
3459,4312,3,18
3460,4312,4,1
3461,4312,5,11
3462,4312,6,16
3463,4312,7,36
3464,4312,8,109
3465,4312,9,166
3466,4312,10,170
3467,4312,11,153
3468,4312,12,184
3469,4312,13,204
3470,4312,14,188
3471,4312,15,223
3472,4312,16,203
3473,4312,17,206
3474,4312,18,217
3475,4312,19,189
3476,4312,20,199
3477,4312,21,169
3478,4312,22,162
3479,4312,23,128
3480,4313,0,82
3481,4313,1,37
3482,4313,2,28
3483,4313,3,28
3484,4313,4,13
3485,4313,5,31
3486,4313,6,33
3487,4313,7,86
3488,4313,8,181
3489,4313,9,195
3490,4313,10,226
3491,4313,11,268
3492,4313,12,264
3493,4313,13,285
3494,4313,14,278
3495,4313,15,319
3496,4313,16,381
3497,4313,17,398
3498,4313,18,353
3499,4313,19,286
3500,4313,20,222
3501,4313,21,183
3502,4313,22,130
3503,4313,23,111
3504,4314,0,58
3505,4314,1,46
3506,4314,2,36
3507,4314,3,31
3508,4314,4,25
3509,4314,5,29
3510,4314,6,83
3511,4314,7,153
3512,4314,8,373
3513,4314,9,303
3514,4314,10,289
3515,4314,11,359
3516,4314,12,329
3517,4314,13,383
3518,4314,14,400
3519,4314,15,426
3520,4314,16,387
3521,4314,17,429
3522,4314,18,471
3523,4314,19,318
3524,4314,20,290
3525,4314,21,154
3526,4314,22,114
3527,4314,23,88
3528,4315,0,126
3529,4315,1,74
3530,4315,2,45
3531,4315,3,50
3532,4315,4,108
3533,4315,5,65
3534,4315,6,138
3535,4315,7,205
3536,4315,8,324
3537,4315,9,440
3538,4315,10,538
3539,4315,11,695
3540,4315,12,662
3541,4315,13,657
3542,4315,14,668
3543,4315,15,690
3544,4315,16,694
3545,4315,17,767
3546,4315,18,712
3547,4315,19,635
3548,4315,20,514
3549,4315,21,335
3550,4315,22,261
3551,4315,23,319
3552,4321,8,2
3553,4321,9,1
3554,4321,10,1
3555,4321,11,1
3556,4321,12,5
3557,4321,13,1
3558,4321,14,1
3559,4321,15,2
3560,4321,16,6
3561,4321,18,2
3562,4321,19,2
3563,4321,20,2
3564,4321,21,1
3565,4322,2,2
3566,4322,4,1
3567,4322,5,2
3568,4322,6,8
3569,4322,7,10
3570,4322,8,16
3571,4322,9,27
3572,4322,10,44
3573,4322,11,59
3574,4322,12,89
3575,4322,13,73
3576,4322,14,62
3577,4322,15,59
3578,4322,16,52
3579,4322,17,66
3580,4322,18,65
3581,4322,19,46
3582,4322,20,25
3583,4322,21,17
3584,4322,22,5
3585,4322,23,3
3586,4323,0,6
3587,4323,4,18
3588,4323,5,3
3589,4323,6,4
3590,4323,7,10
3591,4323,8,39
3592,4323,9,67
3593,4323,10,64
3594,4323,11,51
3595,4323,12,42
3596,4323,13,40
3597,4323,14,39
3598,4323,15,41
3599,4323,16,33
3600,4323,17,27
3601,4323,18,25
3602,4323,19,28
3603,4323,20,16
3604,4323,21,5
3605,4323,22,4
3606,4323,23,3
3607,4324,0,5
3608,4324,2,2
3609,4324,5,1
3610,4324,6,31
3611,4324,7,11
3612,4324,8,52
3613,4324,9,45
3614,4324,10,28
3615,4324,11,44
3616,4324,12,45
3617,4324,13,56
3618,4324,14,37
3619,4324,15,32
3620,4324,16,28
3621,4324,17,39
3622,4324,18,23
3623,4324,19,36
3624,4324,20,11
3625,4324,21,5
3626,4324,22,3
3627,4324,23,2
3628,4325,0,3
3629,4325,1,5
3630,4325,5,22
3631,4325,6,21
3632,4325,7,8
3633,4325,8,16
3634,4325,9,95
3635,4325,10,91
3636,4325,11,42
3637,4325,12,60
3638,4325,13,40
3639,4325,14,48
3640,4325,15,50
3641,4325,16,43
3642,4325,17,47
3643,4325,18,76
3644,4325,19,36
3645,4325,20,28
3646,4325,21,11
3647,4325,22,1
3648,4325,23,3
3649,4327,18,1
3650,4328,0,3
3651,4328,2,1
3652,4328,6,1
3653,4328,7,13
3654,4328,8,17
3655,4328,9,15
3656,4328,10,17
3657,4328,11,24
3658,4328,12,18
3659,4328,13,28
3660,4328,14,19
3661,4328,15,24
3662,4328,16,25
3663,4328,17,18
3664,4328,18,20
3665,4328,19,11
3666,4328,20,10
3667,4328,21,5
3668,4328,22,1
3669,4328,23,3
3670,4329,0,7
3671,4329,1,5
3672,4329,2,5
3673,4329,3,1
3674,4329,4,2
3675,4329,5,5
3676,4329,6,4
3677,4329,7,9
3678,4329,8,76
3679,4329,9,50
3680,4329,10,56
3681,4329,11,64
3682,4329,12,64
3683,4329,13,53
3684,4329,14,65
3685,4329,15,42
3686,4329,16,70
3687,4329,17,123
3688,4329,18,135
3689,4329,19,95
3690,4329,20,51
3691,4329,21,35
3692,4329,22,16
3693,4329,23,6
3694,4330,0,11
3695,4330,1,5
3696,4330,2,2
3697,4330,5,20
3698,4330,7,5
3699,4330,8,60
3700,4330,9,43
3701,4330,10,67
3702,4330,11,80
3703,4330,12,81
3704,4330,13,88
3705,4330,14,121
3706,4330,15,106
3707,4330,16,95
3708,4330,17,109
3709,4330,18,99
3710,4330,19,71
3711,4330,20,65
3712,4330,21,57
3713,4330,22,41
3714,4330,23,6
3715,4331,0,7
3716,4331,2,2
3717,4331,6,2
3718,4331,7,11
3719,4331,8,26
3720,4331,9,74
3721,4331,10,41
3722,4331,11,60
3723,4331,12,80
3724,4331,13,68
3725,4331,14,61
3726,4331,15,56
3727,4331,16,32
3728,4331,17,45
3729,4331,18,28
3730,4331,19,29
3731,4331,20,17
3732,4331,21,6
3733,4331,22,1
3734,4331,23,4
3735,4332,0,4
3736,4332,1,4
3737,4332,5,2
3738,4332,7,5
3739,4332,8,42
3740,4332,9,16
3741,4332,10,13
3742,4332,11,16
3743,4332,12,25
3744,4332,13,18
3745,4332,14,20
3746,4332,15,22
3747,4332,16,24
3748,4332,17,30
3749,4332,18,39
3750,4332,19,25
3751,4332,20,11
3752,4332,21,5
3753,4332,22,5
3754,4332,23,2
3755,4333,4,1
3756,4333,5,12
3757,4333,7,1
3758,4333,8,8
3759,4333,9,31
3760,4333,10,29
3761,4333,11,16
3762,4333,12,27
3763,4333,13,36
3764,4333,14,35
3765,4333,15,23
3766,4333,16,20
3767,4333,17,18
3768,4333,18,12
3769,4333,19,10
3770,4333,20,6
3771,4333,21,3
3772,4333,22,2
3773,4334,0,4
3774,4334,2,1
3775,4334,4,1
3776,4334,5,2
3777,4334,6,3
3778,4334,7,13
3779,4334,8,81
3780,4334,9,68
3781,4334,10,32
3782,4334,11,34
3783,4334,12,37
3784,4334,13,51
3785,4334,14,58
3786,4334,15,53
3787,4334,16,31
3788,4334,17,64
3789,4334,18,63
3790,4334,19,50
3791,4334,20,25
3792,4334,21,16
3793,4334,22,6
3794,4334,23,1
3795,4335,0,5
3796,4335,1,4
3797,4335,2,2
3798,4335,3,1
3799,4335,5,1
3800,4335,6,1
3801,4335,7,16
3802,4335,8,21
3803,4335,9,38
3804,4335,10,54
3805,4335,11,50
3806,4335,12,45
3807,4335,13,52
3808,4335,14,60
3809,4335,15,62
3810,4335,16,51
3811,4335,17,58
3812,4335,18,56
3813,4335,19,33
3814,4335,20,22
3815,4335,21,12
3816,4335,22,8
3817,4335,23,4
3818,4336,0,1
3819,4336,3,1
3820,4336,5,1
3821,4336,6,14
3822,4336,7,5
3823,4336,8,18
3824,4336,9,16
3825,4336,10,28
3826,4336,11,17
3827,4336,12,24
3828,4336,13,34
3829,4336,14,37
3830,4336,15,36
3831,4336,16,34
3832,4336,17,52
3833,4336,18,34
3834,4336,19,30
3835,4336,20,10
3836,4336,21,9
3837,4336,22,13
3838,4336,23,2
3839,4337,7,1
3840,4337,8,2
3841,4337,9,4
3842,4337,10,7
3843,4337,11,9
3844,4337,12,22
3845,4337,13,12
3846,4337,14,11
3847,4337,15,9
3848,4337,16,16
3849,4337,17,11
3850,4337,18,14
3851,4337,19,4
3852,4337,20,4
3853,4337,21,1
3854,4338,0,1
3855,4338,1,1
3856,4338,2,3
3857,4338,3,2
3858,4338,6,2
3859,4338,7,9
3860,4338,8,10
3861,4338,9,29
3862,4338,10,12
3863,4338,11,25
3864,4338,12,9
3865,4338,13,8
3866,4338,14,15
3867,4338,15,14
3868,4338,16,17
3869,4338,17,13
3870,4338,18,8
3871,4338,19,25
3872,4338,20,11
3873,4338,21,6
3874,4338,22,3
3875,4340,0,8
3876,4340,1,2
3877,4340,5,4
3878,4340,6,15
3879,4340,7,17
3880,4340,8,33
3881,4340,9,32
3882,4340,10,50
3883,4340,11,56
3884,4340,12,86
3885,4340,13,79
3886,4340,14,82
3887,4340,15,71
3888,4340,16,73
3889,4340,17,70
3890,4340,18,63
3891,4340,19,35
3892,4340,20,28
3893,4340,21,12
3894,4340,22,10
3895,4340,23,3
3896,4341,2,2
3897,4341,4,2
3898,4341,5,2
3899,4341,6,2
3900,4341,7,9
3901,4341,8,12
3902,4341,9,17
3903,4341,10,23
3904,4341,11,32
3905,4341,12,35
3906,4341,13,38
3907,4341,14,39
3908,4341,15,29
3909,4341,16,37
3910,4341,17,33
3911,4341,18,11
3912,4341,19,12
3913,4341,20,6
3914,4341,21,6
3915,4341,23,1
3916,4342,0,4
3917,4342,1,5
3918,4342,5,1
3919,4342,6,4
3920,4342,7,13
3921,4342,8,26
3922,4342,9,71
3923,4342,10,76
3924,4342,11,107
3925,4342,12,135
3926,4342,13,164
3927,4342,14,159
3928,4342,15,179
3929,4342,16,198
3930,4342,17,149
3931,4342,18,126
3932,4342,19,68
3933,4342,20,50
3934,4342,21,21
3935,4342,22,17
3936,4342,23,11
3937,4343,0,3
3938,4343,6,2
3939,4343,7,18
3940,4343,8,78
3941,4343,9,149
3942,4343,10,44
3943,4343,11,45
3944,4343,12,34
3945,4343,13,49
3946,4343,14,54
3947,4343,15,69
3948,4343,16,56
3949,4343,17,69
3950,4343,18,51
3951,4343,19,35
3952,4343,20,19
3953,4343,21,7
3954,4343,22,5
3955,4343,23,3
3956,4344,0,74
3957,4344,1,42
3958,4344,2,11
3959,4344,3,3
3960,4344,4,6
3961,4344,5,1
3962,4344,6,17
3963,4344,7,60
3964,4344,8,370
3965,4344,9,329
3966,4344,10,244
3967,4344,11,351
3968,4344,12,378
3969,4344,13,442
3970,4344,14,435
3971,4344,15,525
3972,4344,16,509
3973,4344,17,438
3974,4344,18,445
3975,4344,19,300
3976,4344,20,181
3977,4344,21,131
3978,4344,22,78
3979,4344,23,63
3980,4345,0,12
3981,4345,1,3
3982,4345,2,1
3983,4345,3,1
3984,4345,4,1
3985,4345,5,1
3986,4345,6,15
3987,4345,7,45
3988,4345,8,145
3989,4345,9,291
3990,4345,10,481
3991,4345,11,674
3992,4345,12,942
3993,4345,13,993
3994,4345,14,1030
3995,4345,15,1019
3996,4345,16,1025
3997,4345,17,805
3998,4345,18,635
3999,4345,19,517
4000,4345,20,249
4001,4345,21,92
4002,4345,22,38
4003,4345,23,19
4004,4346,0,7
4005,4346,1,4
4006,4346,2,2
4007,4346,3,3
4008,4346,6,13
4009,4346,7,49
4010,4346,8,140
4011,4346,9,247
4012,4346,10,460
4013,4346,11,604
4014,4346,12,638
4015,4346,13,704
4016,4346,14,764
4017,4346,15,760
4018,4346,16,750
4019,4346,17,602
4020,4346,18,493
4021,4346,19,325
4022,4346,20,159
4023,4346,21,101
4024,4346,22,47
4025,4346,23,27
4026,4347,0,11
4027,4347,1,9
4028,4347,2,7
4029,4347,3,4
4030,4347,5,4
4031,4347,6,23
4032,4347,7,46
4033,4347,8,51
4034,4347,9,88
4035,4347,10,132
4036,4347,11,203
4037,4347,12,252
4038,4347,13,279
4039,4347,14,278
4040,4347,15,299
4041,4347,16,299
4042,4347,17,224
4043,4347,18,209
4044,4347,19,166
4045,4347,20,58
4046,4347,21,39
4047,4347,22,36
4048,4347,23,9
4049,4348,0,2
4050,4348,1,1
4051,4348,3,1
4052,4348,4,1
4053,4348,6,3
4054,4348,7,11
4055,4348,8,40
4056,4348,9,50
4057,4348,10,48
4058,4348,11,40
4059,4348,12,50
4060,4348,13,75
4061,4348,14,59
4062,4348,15,68
4063,4348,16,61
4064,4348,17,79
4065,4348,18,79
4066,4348,19,60
4067,4348,20,48
4068,4348,21,22
4069,4348,22,1
4070,4348,23,2
4071,4349,0,11
4072,4349,1,5
4073,4349,2,1
4074,4349,3,2
4075,4349,4,1
4076,4349,5,2
4077,4349,6,5
4078,4349,7,16
4079,4349,8,41
4080,4349,9,79
4081,4349,10,115
4082,4349,11,183
4083,4349,12,201
4084,4349,13,215
4085,4349,14,299
4086,4349,15,221
4087,4349,16,197
4088,4349,17,215
4089,4349,18,284
4090,4349,19,156
4091,4349,20,58
4092,4349,21,42
4093,4349,22,27
4094,4349,23,7
4095,4350,0,1
4096,4350,1,2
4097,4350,2,1
4098,4350,3,1
4099,4350,5,1
4100,4350,6,4
4101,4350,7,4
4102,4350,8,21
4103,4350,9,25
4104,4350,10,44
4105,4350,11,47
4106,4350,12,54
4107,4350,13,55
4108,4350,14,69
4109,4350,15,57
4110,4350,16,92
4111,4350,17,26
4112,4350,18,63
4113,4350,19,24
4114,4350,20,15
4115,4350,21,9
4116,4350,22,4
4117,4350,23,5
4118,4351,0,4
4119,4351,4,14
4120,4351,5,117
4121,4351,6,1
4122,4351,7,6
4123,4351,8,32
4124,4351,9,39
4125,4351,10,41
4126,4351,11,54
4127,4351,12,96
4128,4351,13,69
4129,4351,14,56
4130,4351,15,65
4131,4351,16,68
4132,4351,17,59
4133,4351,18,61
4134,4351,19,34
4135,4351,20,13
4136,4351,21,12
4137,4351,22,6
4138,4351,23,4
4139,4352,0,1
4140,4352,2,1
4141,4352,4,1
4142,4352,5,1
4143,4352,7,8
4144,4352,8,26
4145,4352,9,44
4146,4352,10,58
4147,4352,11,84
4148,4352,12,92
4149,4352,13,93
4150,4352,14,92
4151,4352,15,86
4152,4352,16,69
4153,4352,17,71
4154,4352,18,57
4155,4352,19,65
4156,4352,20,30
4157,4352,21,24
4158,4352,22,10
4159,4352,23,2
4160,4353,0,9
4161,4353,1,13
4162,4353,2,5
4163,4353,3,2
4164,4353,4,3
4165,4353,5,1
4166,4353,6,2
4167,4353,7,19
4168,4353,8,66
4169,4353,9,91
4170,4353,10,124
4171,4353,11,132
4172,4353,12,195
4173,4353,13,225
4174,4353,14,252
4175,4353,15,188
4176,4353,16,227
4177,4353,17,201
4178,4353,18,153
4179,4353,19,174
4180,4353,20,88
4181,4353,21,41
4182,4353,22,29
4183,4353,23,17
4184,4354,0,7
4185,4354,1,1
4186,4354,2,1
4187,4354,6,2
4188,4354,7,22
4189,4354,8,20
4190,4354,9,33
4191,4354,10,29
4192,4354,11,58
4193,4354,12,78
4194,4354,13,78
4195,4354,14,66
4196,4354,15,77
4197,4354,16,58
4198,4354,17,61
4199,4354,18,65
4200,4354,19,56
4201,4354,20,46
4202,4354,21,31
4203,4354,22,19
4204,4354,23,14
4205,4356,8,3
4206,4356,9,9
4207,4356,10,21
4208,4356,11,11
4209,4356,12,15
4210,4356,13,23
4211,4356,14,9
4212,4356,15,8
4213,4357,9,4
4214,4357,10,3
4215,4357,11,9
4216,4357,12,14
4217,4357,13,12
4218,4357,14,12
4219,4357,15,5
4220,4362,13,1
4221,4363,9,1
4222,4363,10,1
4223,4363,11,2
4224,4363,12,3
4225,4363,13,1
4226,4363,14,1
4227,4363,15,1
4228,4363,16,2
4229,4363,19,1
4230,4363,20,1
4231,4369,9,3
4232,4369,10,4
4233,4369,12,2
4234,4369,13,1
4235,4369,15,1
4236,4369,17,1
4237,4372,0,1
4238,4372,3,1
4239,4372,7,12
4240,4372,8,25
4241,4372,9,15
4242,4372,10,18
4243,4372,11,16
4244,4372,12,15
4245,4372,13,35
4246,4372,14,25
